film_id,title,year,director
TiB17,T:Mars Attacks,1996,D:T.Burton
xYa10,"T:Liberty, Equality, Sauerkraut",1985,D:Yanne
ZlK10,T:Two Moon Junction,1985,D:Z.King
ZlK20,T:Wild Orchid 2: Two Shades of Blue,1992,D:Z.King
Z8510,T:Girls Just Want To Have Fun,1985,D:UnYear85
ABu10,T:Just Between Friends,1986,D:A.Burns
ACv10,T:Therese,1986,D:Cavalier
APe10,T:Psycho III,1986,D:Perkins
bQs10,T:Street of Crocodiles,1986,D:Quay
bQs14,T:Rehearsals for Extinct Anatomies,1988,D:Quay
bQs20,T:Anamorphosis,1991,D:Quay
bQs23,T:The Comb,1991,D:Quay
bQs25,T:Are We Still Married,1992,D:Quay
bQs30,T:Long way down (Look What the Cat drug In),1993,D:Quay
BrG10,T:Poltergeist II,1986,D:B.Gibson
BrG20,T:The Josephine Baker Story,1992,D:B.Gibson
BrG25,T:What's Love Got To Do With It,1993,D:B.Gibson
BrG28,T:The Juror,1986,D:B.Gibson
DBl10,T:An American Tail,1986,D:Bluth
DBl12,T:The Land Before Time,1988,D:Bluth
DBl13,T:All Dogs Go To Heaven,1989,D:Bluth
DBl15,T:An American Tail 2: Fievel Goes West,1991,D:Bluth
DBl16,T:Rock-A-Doodle,1991,D:Bluth
DBl20,T:Hans Christian Andersen's Thumbelina,1994,D:Bluth
DBl24,T:Anastasia,1997,D:Bluth
FdP10,"T:Dracula, He Wrote",1986,D:F.dePalma
GaM10,T:Dreamchild,1986,D:G.Millar
HoD10,T:Pretty in Pink,1986,D:Deutsch
HoD20,T:Getting Even With Dad,1994,D:Deutsch
HoD24,T:The Odd Couple II,1998,D:Deutsch
JeL10,T:Rent-a-Cop,1986,D:London (sp?)
JoR10,T:Coupe de Ville,1986,D:Roth
JoR15,T:Revenge of the Nerds II,1987,D:Roth
MdV5,T:Le paltoquet,1986,D:deVille
MdV10,T:Nuit d'ete en Ville,1990,D:deVille
MdV14,T:Sweetheart,1992,D:deVille
MrD1,T:Signs of Wonder,1986,D:Donovan
MrD2,T:Apartment Zero,1989,D:Donovan
PFa1,T:Crocodile Dundee,1986,D:Faiman
PFa10,T:Dutch,1991,D:Faiman
PLu10,T:Frida: Naturaleza Vida,1986,D:Leduc
RMa10,T:F/X,1986,D:Mandel
PtM10,T:The Trip to Bountiful,1986,D:Masterson
RnF10,T:Chronos,1986,D:Fricke
RnF14,T:Baraka,1992,D:Fricke
SpJ1,T:She's Gotta Have It,1987,D:Spike~Lee
SpJ2,T:School Daze,1988,D:Spike~Lee
SpJ3,T:Do The Right Thing,1989,D:Spike~Lee
SpJ4,T:`Mo' Better Blues,1990,D:Spike~Lee
SpJ5,T:Jungle Fever,1991,D:Spike~Lee
SpJ6,T:New York City,1992,D:Spike~Lee
SpJ7,T:Malcolm X,1992,D:Spike~Lee
SpJ8,T:Crooklyn,1993,D:Spike~Lee
SpJ11,T:He Got Game,1998,D:Spike~Lee
SpK10,T:Maximum Overdrive,1986,D:St.King
STo10,T:Vera,1986,D:Toledo
TsH10,T:Peking Opera Blues,1986,D:Hark
YYo10,T:A Promise,1986,D:Y.Yoshida
Z8610,T:I'll Take Manhattan,1986,D:Unknown86
ACl10,"T:Rita, Sue and Bob Too",1987,D:A.Clark
ARb1,T:Batteries Not Included,1987,D:A.Robbins
ATu1,T:Celia,1987,D:Turner
BEE10,T:Less Than Zero,1987,D:B.Ellis
BEE15,T:American Psycho,1989,D:B.Ellis
BuS,title,@1987,D:Bud.Smith
BuS10,T:Johnny Be Good,1987,D:Bud.Smith
CCo2,T:Heartbreak Hotel,1988,D:Columbus
CCo3,T:Home Alone,1990,D:Columbus
CCo4,T:Only the Lonely,1991,D:Columbus
CCo6,T:Mrs.~Doubtfire,1993,D:Columbus
CCo10,T:Home Alone 3,1997,D:Columbus
CCo11,T:Stepmom,1998,D:Columbus
CGy10,T:The Miracle of Love,1987,D:Gormley
CP1,T:Couples and Robbers,1987,D:C.Peploe
CP2,T:High Season,1988,D:C.Peploe
CVr10,T:The Children of the Helidona,1987,D:Vrettakos
DLe10,T:Wish You Were Here,1987,D:Leland
DMa1,T:House of Games,1987,D:Mamet
DMa10,T:Things Change,1988,D:Mamet
DMa12,T:The Adventures of Charlie Chan,1991,D:Mamet
DMa13,T:Homicide,1991,D:Mamet
DMa20,T:The Spanish Prisoner,1998,D:Mamet
DMa21,T:The Winslow Boy,1999,D:Mamet
EAr10,T:Sister Act,1992,D:Ardolino
EAr12,T:Gypsy,1993,D:Ardolino
ElB10,T:Dirty Dancing,1987,D:Bergstein
EtC20,"T:Das Leben ist ein langer, ruhiger Fluss",1987,D:Chatiliez
EtC25,T:Tatie Danielle,1990,D:Chatiliez
JWy10,T:The Haunting of Morella,1990,D:Wynorski
JWy15,T:976-Evil,1992,D:Wynorski
KHa10,T:The Emperor's Naked Army Marches On,1987,D:Hara
KYo1,T:Twilight of the Cockroaches,1987,D:K.Yoshida
LHa1,T:My Life As a Dog,1987,D:Hallstrom
LHa5,T:Once Around,1991,D:Hallstrom
LHa10,T:What's Eating Gilbert Grape,1993,D:Hallstrom
LPs10,T:Theophilos,1987,D:Papastathis
LVa10,T:La Bamba,1987,D:Valdez
LVa12,T:Zoot Suit,1995,D:Valdez
MGn10,T:Creepshow 2,1987,D:Gornick
MkR10,T:Murder Ordained,1987,D:Rob
MRi10,T:Naga Bonar,1987,D:Risyaf
MWl10,T:A League of their Own,1987,D:M.Wallace
MzI10,T:The Icycle Thief,1987,D:Nichetti
MzI15,T:Volare Volare,1991,D:Nichetti
NMv1,T:Dark Eyes,1987,D:Mikhalkov
NMv3,T:Oblomov,1989,D:Mikhalkov
NMv8,T:Cllose to Eden,1991,D:Mikhalkov
NMv10,T:Urga,1992,D:Mikhalkov
NoM10,T:Tough Guys Don't Dance,1987,D:Mailer
PMG10,T:The Running Man,1987,D:Glaser
PPm10,T:Imagen Latente,1987,D:Perelman
PPm15,T:Archipielago,1992,D:Perelman
PRz10,T:I've Heard the Mermaids Singing,1987,D:Rozema
PRz15,T:White Room,1991,D:Rozema
RHv10,T:Critters 4,1991,D:R.Harvey
RtS10,T:Radio Bikini,1987,D:R.Stone
RtT10,T:Hollywood Shuffle,1987,D:Towsend
SiG10,T:Berlin in Berlin,1993,D:Getin
VNu10,T:Ruby in Paradise,1993,D:Nunez
VNu15,T:Ulee's Gold,1997,D:Nunez
VSa10,T:Clownhouse,1987,D:Salva
VSa18,T:Powder,1995,D:Salva
ZKK10,T:Cry and Cry Again,1987,D:Kovacs
Z8720,T:Project X,1987,D:UnYear87
ABi10,T:Burning Secret,1988,D:Birkin
ABi20,T:The Cement Garden,1994,D:Birkin
ADv10,T:Above the Law,1988,D:A.Davis
ADv12,T:Code of Silence,1988,D:A.Davis
ADv14,T:The Package,1991,D:A.Davis
ADv15,T:Under Siege,1992,D:A.Davis
ADv17,T:The Fugitive,1993,D:A.Davis
ADv22,T:A Perfect Murder,1998,D:A.Davis
AgH1,T:To Kill A Priest,1988,D:A.Holland
AgH5,T:Angry Harvest,1989,D:A.Holland
AgH10,"T:Europa, Europa",1991,D:A.Holland
AgH13,"T:Olivier, Olivier",1993,D:A.Holland
AgH15,T:The Secret Garden,1993,D:A.Holland
AgH19,T:Washington Square,1997,D:A.Holland
AHo1,T:Candystripe Nurses,1988,D:Holleb
BiA1,T:Pelle the Conqueror,1988,D:August
BiA3,T:Twist and Shout,1990,D:August
BiA5,T:The Best Intentions,1992,D:August
BiA7,T:The House of the Spirits,1994,D:August
BiA8,T:Smilla's Sense of Snow,1995,D:August
BiA9,T:Jerusalem,1997,D:August
BiA10,T:Les Miserables,1998,D:August
BmF10,T:Funny,1988,D:Ferren
BZi10,T:Emmanuelle 6,1988,D:Zincone
CBu6,T:Dealers,1988,D:Bucksey
CBu8,T:Notorious,1989,D:Bucksey
CBu10,T:Curiosity Kills,1990,D:Bucksey
CBx10,T:Action Jackson,1988,D:Baxley
CCr10,T:Off Limits,1988,D:Ch.Crowe
CCr12,T:Whispers in the Dark,1988,D:Ch.Crowe
CEd10,T:Little Dorrit,1988,D:Edzard
CEd20,T:As You like It,1992,D:Edzard
ClD1,T:Chocolat,1988,D:Denis
ClD5,T:Nenette and Boni,1997,D:Denis
DGr1,T:Buster,1988,D:David~Green
DH1,T:Mr.~North,1988,D:D.Huston
DH5,T:Becoming Colette,1992,D:D.Huston
DdV1,T:Throw Momma from the Train,1988,D:D.deVito
DdV2,T:The War of the Roses,1989,D:D.deVito
DdV4,T:Hoffa,1992,D:D.deVito
EAy10,T:Goguktu Ve Yagmur Ciseliyorau,1988,D:Ayca
GAx1,T:Babette's Feast,1988,D:Axelrod
GrA10,T:The Living End,1992,D:Araki
GKo10,T:Deserter,1988,D:Korras
GvR10,T:Casual Sex,1988,D:Robert
GvS01,T:Cocktail Roadhouse,1985,D:vanSant
GvS1,T:Mala Noche,1988,D:vanSant
GvS2,T:Drugstore Cowboy,1989,D:vanSant
GvS4,T:Thanksgiving Prayer,1990,D:vanSant
GvS5,T:My Own Private Idaho,1991,D:vanSant
GvS8,T:Even Cowgirls get the Blues,1994,D:vanSant
GvS11,T:Good Will Hunting,1997,D:vanSant
GvS12,T:Psycho,1998,D:vanSant
HBo10,T:Fictitious Marriage,1988,D:Bouzagio
HDu10,T:Bal Poussi\`ere,1988,D:Duparc
HeW1,T:Memories of Me,1988,D:H.Winkler
HeW5,T:Cop and a Half,1993,D:H.Winkler
HWi10,T:Reunion at Fairborough,1988,D:H.Wise
IBC10,T:Act of Piracy,1988,D:Caros
ICo10,T:Crocodile Dundee II,1988,D:Cornell
IGs10,T:Urinal,1988,D:Greyson
IGs20,T:Zero Patience,1994,D:Greyson
IlM5,"T:Emanuelle, the Seductress",1988,D:Milonaka
IlM10,T:Tiffany,1988,D:Milonaka
IMT10,T:Die Hard,1988,D:McTiernan
IMT15,T:Hunt for Red October,1991,D:McTiernan
IMT20,T:Medicine Man,1992,D:McTiernan
IMT22,T:Last Action Hero,1993,D:McTiernan
IMT24,T:Intersection,1994,D:McTiernan
JHH10,T:The Summer of Miss Forbes,1988,D:Hermosillo
JrB10,T:The Wizards of Loneliness,1988,D:Bowen
KOt10,T:Akira,1988,D:Otomo
KSR10,T:Stripped to Kill,1988,D:K.S.Ruben
KSR20,T:Married With Children,1989,D:K.S.Ruben
KSR30,T:Streets,1990,D:K.S.Ruben
KSR35,T:Poison Ivy,1992,D:K.S.Ruben
LvT10,T:Zentropa,1991,D:vonTrier
LvT20,T:Breaking the Waves,1997,D:vonTrier
LvT21,T:The Kingdom,1998,D:vonTrier
MFi5,T:Stormy Monday,1988,D:Figgis
MFi10,T:Internal Affairs,1990,D:Figgis
MFi15,T:Mr.~Jones,1993,D:Figgis
MFi16,T:The Browning Version,1994,D:Figgis
MFi18,T:Leaving Las Vegas,1996,D:Figgis
MFi20,T:One Night Stand,1997,D:Figgis
MFi22,T:The Loss of Sexual Innocence,1999,D:Figgis
MGw1,T:\UN,1988,D:M.Greenwald
MGw2,T:The Kill Off,1989,D:M.Greenwald
MGw5,T:The Ballad of Little Jo,1993,D:M.Greenwald
MKh10,T:Dreams of Hind and Camilla,1988,D:Khan
MMz10,T:Diary for My Loves,1988,D:Meszaros
POC10,T:A Month in the Country,1988,D:OConnor
POC20,T:Zelda,1993,D:OConnor
POC25,T:Inventing the Abbots,1997,D:OConnor
POC26,T:Dancing at Lughnasa,1998,D:OConnor
PTh10,"T:Les maris, les femmes, les amants",1988,D:P.Thomas
RkM10,T:D.O.A.,1988,D:Morton
RkM16,T:Super Mario Bros.,1993,D:Morton
RNo10,T:Igla,1988,D:Nougmanov
RNo20,T:Diki Vostok,1993,D:Nougmanov
RSh5,T:Bull Durham,1988,D:Shelton
RSh10,T:Blaze,1989,D:Shelton
RSh15,T:White Men Can't Jump,1992,D:Shelton
RSh18,T:Cobb,1994,D:Shelton
RSh20,T:Tin Cup,1996,D:Shelton
SLo1,T:Ratboy,1988,D:Locke
SLo2,T:Impulse,1990,D:Locke
SSR10,T:Far North,1988,D:Sheppard
SSR12,T:True West,1990,D:Sheppard
SSR15,T:Silent Tongue,1994,D:Sheppard
TAF4,T:Nightsongs,1988,D:Fucci
TAF7,T:Purple Haze,1989,D:Fucci
TAF10,T:Don't Call Me Frankie,1991,D:Fucci
ViW1,T:The Navigator,1989,D:V.Ward
ViW10,T:Map of the Human Heart,1993,D:V.Ward
ViW15,T:What Dreams May Come,1998,D:V.Ward
yAn10,"T:Johann Strauss, The King without a Crown",1988,D:Antel
xSz10,T:Punchline,1988,D:Seltzer
YoT10,T:The Yen Family,1988,D:Takita
Z1811,T:Hard to Kill,1990,D:Unknown18
Z1812,T:Marked for Death,1990,D:Unknown18
Z1813,T:Out for Justice,1991,D:Unknown18
Z4810,T:Vice Academy,1988,D:Unknown48
Z4815,"T:Vice Academy, part 2",1990,D:Unknown48
Z5410,T:Surf II,1988,D:Unknown54
Z5420,T:Running Hot,1988,D:Unknown54
Z5430,T:The New Kids,1988,D:Unknown54
Z5440,T:Code Name: Emerald,1988,D:Unknown54
Z5450,T:Some Kind of Wonderful,1988,D:Unknown54
Z5460,T:Sister Sister,1988,D:Unknown54
Z5470,T:Manifesto,1988,D:Unknown54
Z5480,T:Haunted Summer,1988,D:Unknown54
Z5490,T:Illegally Yours,1988,D:Unknown54
Z54100,T:The Fly II,1988,D:Unknown54
Z54105,T:Sleep with Me,1994,D:Unknown54
Z54110,T:God's Army,1995,D:Unknown54
Z03,title,@1988,D:Unknown3
Z0310,T:Romero,1988,D:Unknow3
Z0320,T:Entertaining Angels: The Dorothy Day Story,1996,PN: Ellwood Bud Kieser
Z8820,T:Femme,1988,D:UnYear88
AgV10,T:In Glass,1989,D:Villaronga
AMc10,T:Kitchen Sink,1989,D:MacLean
AmM10,T:The Supernaturals,1989,D:Mastroianni
ARv10,T:Everything's for you,1989,D:Ravett
AxR10,T:The Guard,1989,D:Rogoschkin
GFi1,T:Tapeheads,1989,D:Fishman
Gfi2x,"T:Car 54, Were Are You",1994,D:Fishman
BHo10,T:Raggedy Rawney,1989,D:Hoskins
BNu1,T:Camille Claudel,1989,D:Nuytten
BoB1,T:Parents,1989,D:Bob~Balaban
BoB4,T:The Last Good Time,1994,D:Bob~Balaban
BRo7,T:Withnail and I,1989,D:B.Robinson
BRo10,T:Jennifer 8,1992,D:B.Robinson
CaB1,T:36 Fillette,1989,D:Breillat
CCw1,T:Say Anything,1989,D:C.Crowe
CCw2,T:Singles,1992,D:C.Crowe
CCw5,T:Jerry Maguire,1996,D:C.Crowe
ChG2,T:The Big Picture,1989,D:Ch.Guest
ChG10,T:Attack of the 50-foot Woman,1993,D:Ch.Guest
ChG15,T:Waiting for Guffman,1997,D:Ch.Guest
ChG18,T:Almost Heroes,1998,D:Ch.Guest
ClZ10,T:Ripoux contre Ripoux,1989,D:Zidi
ClZ19,T:Asterix & Obelisk,1998,D:Zidi
DeA10,T:Jesus of Montreal,1989,D:Arcand
DHL1,T:Phantom of the Opera,1989,D:Little
DHL6,T:The Toymaker,1991,D:Little
DOR5,T:Cannibal Tours,1989,D:ORourke
DOR8,T:Half Life,1990,D:ORourke
DOR10,T:The Good Woman of Bangkok,1991,D:ORourke
MSo10,T:La Chiesa,1989,D:Soavi
DvJ1,T:Jacknife,1989,D:D.Jones
DvJ2,T:The Betrayal,1990,D:D.Jones
DvJ4,T:84 Charing Cross Road,1991,D:D.Jones
DvJ6,T:The Trial,1993,D:D.Jones
EDj10,T:Woman of Courage,1989,D:Djarot
EKu10,T:Underground,1989,D:Kusturica
EMu1,T:Harlem Nights,1989,D:E.Murphy
EZw1,T:Glory,1989,D:Zwick
EZw4,T:Leaving Normal,1992,D:Zwick
EZw5,T:Legends of the Fall,1994,D:Zwick
EZw7,T:Courage Under Fire,1996,D:Zwick
Ezw9,T:Siege,1998,D:Zwick
FAm10,T:Flashback,1989,D:Amurri
FAm16,T:Monkey Trouble,1994,D:Amurri
Amurri,D,FAm,@1989-1994
FTy,title,@1989,D:Teglasy
FTy10,"T:Never, Nowhere, To No-one",1989,D:Teglasy
GCo1,T:The Music Teacher,1989,D:Corbiau
GDG1,T:Dad,1989,D:Goldberg
GTo1,T:Cinema Paradiso,1989,D:Tornatore
GTo2,T:Everybody's Fine,1990,D:Tornatore
GTo9,T:Star Maker,1996,D:Tornatore
HCa10,T:Coming Out,1989,D:Carow
HMB10,T:Let It Be,1989,D:Brode
IsJ10,T:Looking for Langston,1989,D:Julien
IsJ12,T:Young Soul Rebels,1990,D:Julien
ITo10,T:Ikili Oyunlar,1989,D:Tozum
JHd10,T:Work Experience,1989,D:Hendrie
JJo1,"T:Honey, I Shrunk the Kids",1989,D:Johnston
JJo2,T:The Rocketeer,1991,D:Johnston
JJo5,T:Jumanji,1995,D:Johnston
JJo10,T:October Sky,1999,D:Johnston
JMd10,T:Hay Algo Alla Afuera,1989,D:Maldonado
JSh1,T:My Left Foot,1989,D:Sheridan
JSh2,T:The Field,1991,D:Sheridan
JSh4,T:In the Name of The Father,1993,D:Sheridan
JSh8,T:The Boxer,1998,D:Sheridan
KBr1,T:Henry V,1989,D:Branagh
KBr3,T:Dead Again,1991,D:Branagh
KBr10,T:Strauss,1992,D:Branagh
KBr12,T:Peter's Friends,1992,D:Branagh
KBr14,T:Much Ado About Nothing,1993,D:Branagh
KBr16,T:A Mid-Winter's Tale,1996,D:Branagh
KBr17,T: William Shakespeare's Romeo and Juliet,1996,D:Branagh
KBr18,T:Hamlet,1996,D:Branagh
KBr20,T:The Theory of Flight,1998,D:Branagh
KBr21,T:Love's Labor Lost,1999,D:Branagh
KSk10,T:Zero City,1989,D:Shaknazarov
LPu1,T:Old Gringo,1989,D:Puenzo
MNa10,T:Salaam Bombay!,1991,D:Nair
MNa13,T:Missisipi Masala,1992,D:Nair
MNa18,"T:Kama Sutra, A Tale of Love",1997,D:Nair
MCJ1,T:Scandal,1989,D:CatonJones
MCJ10,T:Memphis Belle,1990,D:CatonJones
MCJ12,T:Doc Hollywood,1991,D:CatonJones
MCJ14,T:This Boy's Life,1993,D:CatonJones
MCJ16,T:Rob Roy,1995,D:CatonJones
MCJ18,T:The Jackal,1997,D:CatonJones
MiB10,T:Raspad,1989,D:Belikov
MLa10,T:Pet Sematary,1989,D:Lambert
MLa15,T:Grand Isle,1992,D:Lambert
MLa19,T:Pet Sematary II,1996,D:Lambert
MLm1,T:Heathers,1989,D:M.Lehman
MLm5,T:My Giant,1998,D:M.Lehman
MTU10,T:The Wash,1989,D:Uno
PAR10,T:Field of Dreams,1989,D:P.A.Robinson
PAR14,T:Sneakers,1992,D:P.A.Robinson
PhN10,T:Dead Calm,1989,D:Noyce
PhN14,T:Patriot Games,1989,D:Noyce
PhN17,T:Sliver,1993,D:Noyce
PhN20,T:The Saint,1997,D:Neufeld
PPz10,T:Frau Berta Garlan,1989,D:Patzak
PTi10,T:Eh' die Fledermaus ihren Flug Beendet,1989,D:Timars
PTV10,T:Fear,1989,D:Vince
RaH7,T:Children of a Lesser God,1989,D:Haines
RaH10,T:The Doctor,1990,D:Haines
RaH15,T:Wrestling Ernest Hemingway,1993,D:Haines
RaM10,T:Stand and Deliver,1989,D:Menendez
RBi10,T:Vampire's Kiss,1989,D:Bierman
RJe1,T:La Lectrice,1989,D:Jean
RRa10,T:Best of the Best,1989,D:Radler
ShT10,"T:Tetsuo, the Iron Man",1989,D:Tsukamoto
SKo1,T:The Fabulous Baker Boys,1989,D:Kloves
SKo2,T:Flesh and Bone,1993,D:Kloves
Sko5,T:Moonlight and Valentino,1995,D:Kloves
StS1,"T:sex, lies, and videotape",1989,D:Soderbergh
StS2,T:Kafka,1991,D:Soderbergh
StS5,T:King of the Hill,1993,D:Soderbergh
StS10,T:Out of Sight,1998,D:Soderbergh
TBi10,T:Star Trap,1989,D:Bigat
THy6,T:Superstar: The Karen Carpenter Story,1999,Haynes
THy10,T:Poison,1991,D:Haynes
THy14,T:Safe,1995,D:Haynes
TSz1,"T:Fear, Anxity, & Depression",1998,D:Solondz
TSz5,T:Welcome to the Dollhouse,1996,D:Solondz
TSz10,T:Happiness,1998,D:Solondz
WHB10,T:The Four Deuces,1989,D:Busnell
WSh1,T:Star Trek V: The Final Frontier,1989,D:Shatner
Z8910,T:Meet the Applegates,1989,D:UnYear89
AAt10,T:A Place in the World,1994,D:Aristarain
ACu10,T:Love in the Time of Hysteria,1990,D:Cuaron
ACu15,"T:Murder, Obliquely",1990,D:Cuaron
ACu20,T:The Little Princess,1995,D:Cuaron
ACu23,T:Great Expectations,1998,D:Cuaron
AGo10,T:Eau/Ganga,1990,D:Gopalakrishnan
AmN1,T:Look Who's Talking,1990,D:Neckering
AMo10,T:Pump Up the Volume,1990,D:Moyle
AMo13,T:The Gun in Betty Lou's Handbag,1992,D:Moyle
AMz1,T:The China Lake Murders,1990,D:A.Metzger
AMz5,T:Back to School,1990,D:A.Metzger
APk10,T:Zeit der Rache,1990,D:Peschke
APl10,T:Let's Get Romantic,1990,D:Palekar
ASp10,T:The Shooting Gallery,1990,D:Sopsits
ARt1,T:For All Mankind,1990,D:Reinert
ASS10,T:The Chosen One (Shandou),1991,D:Sharma
BBz10,T:Allegro Non Troppo,1990,D:Bozetto
BJq5,T:The Disenchanted,1990,D:Jacquot
BJq10,T:A Single Girl,1995,D:Jacquot
BJq15,T:The School of Flesh,1999,D:Jacquot
ChM20,T:Waiting for the Light,1990,D:Monger
CSc10,T:The German Chainsaw Massacre,1990,D:Schlingensief
CWm10,T:Superstar: The Life and Times of Andy Warhol,1990,D:Workman
DbC10,"T:Deadly Deception: General Elecric, Nuclear Wepons and Our Environment",1990,D:Chasnoff
DlB3,T:Paradise Park,1992,D:Dan.Boyd
EmE10,T:Men at Work,1990,D:Estevez
FFf10,T:Spymaker,1990,D:Fairfax
FFo10,T:Kracht,1990,D:Fokkema
FrM1,T:Arachnophobia,1990,D:F.Marshall
FrM5,T:Congo,1995,D:F.Marshall
GaO10,T:Bikini Carwash Company 2,1990,D:Orona
GeA10,T:Miami Blues,1990,D:Armitage
GeA30,T:Grosse Point Blank,1997,D:Armitage
GSl10,T:The Vanishing,1990,D:Sluizer
GSl12,T:The Vanishing,1993,D:Sluizer
HlH1,T:The Unbelievable Truth,1990,D:Hartley
HlH2,T:Trust,1991,D:Hartley
HlH3,T:Simple Men,1992,D:Hartley
HlH9,T:Henry Fool,1998,D:Hartley
HoF10,T:Quick Change,1990,D:Friedman
HPe10,"T:Howling VI, the Freaks",1990,D:Perello
IDa10,T:Kill Me Again,1990,D:Dahl
IDa14,T:Red Rock West,1992,D:Dahl
IDa17,T:The Last Seduction,1994,D:Dahl
IDa19,T:Rounders,1998,D:Dahl
IEl10,T:The Day after Trinity: J. Oppenheimer and the Atomic Bomb,1990,D:Else
IHs10,T:Tales from the Darkside- The Movie,1990,D:J.Harrison
IlE10,T:My Twentieth Century,1990,D:Enyedi
IMN10,T:Henry: Portrait of a Serial Killer,1990,D:McNaughton
IMN12,"T:Sex, Drugs, Rock and Roll",1991,D:McNaughton
IMN15,T:Mad Dog and Glory,1993,D:MacLauglin
IMR10,T:Kid,1990,D:J.Robinson
IPS1,T:Joe Versus the Volcano,1990,D:Shanley
IsF10,T:Desert Kickboxer,1991,D:Florentine
JdA10,T:Peepshow,1990,D:dAmato
JDo10,T:Ponette,1996,D:Doillon
JFC10,T:China Cry,1990,D:J.Collier
JGb3,T:Living in the World,1990,D:J.Gibbons
JGb7,T:Fugitive in Paris,1991,D:J.Gibbons
JGb10,T:The Genius,1992,D:J.Gibbons
JMe1,T:Of Flesh and Blood,1990,D:Mentges
JKz10,T:Bronstein's Children,1990,D:Kawalarowicz
JLz1,T:La Zoo Nuit,1990,D:Lauzon
JLz2,T:Leolo,1992,D:Lauzon
JmZ10,T:Little Sister,1990,D:Zeilinger
JnL10,T:Nuns on the Run,1990,D:Lynn
JnL12,T:My Cousin Vinny,1992,D:Lynn
JnL13,T:The Distinguished Gentleman,1993,D:Lynn
JnL18,T:Trial and Error,1997,D:Lynn
JnN9,T:The Mind's Eye,1990,D:Nickman
JnN10,T:Third Stone From the Sun,1990,D:Nickman
JoA10,T:Tune in Tomorrow,1990,D:Amiel
JoA13,T:Somersby,1993,D:Amiel
JoA15,T:Copy Cat,1995,D:Amiel
JoA19,T:Entrapment,1999,D:Amiel
JWB10,T:Comment faire l'amour avec un negre sans se fatigue,1990,D:Benoit
JZu10,T:Ghost,1990,D:J.Zucker
LuD1,T:La Promesse,1996,D:Dardenne
LuD4,T:Rosetta,1999,D:Dardenne
MnK10,T:The Fool,1990,D:Kaul
MnK15,T:Siddheshwari,1992,D:Kaul
MnK20,T:The Cloud Door,1994,D:Kaul
KaB10,T:Marleneken,1990,D:Brandauer
KeC1,T:Dances with Wolves,1990,D:Costner
KeC5,T:Waterworld,1995,D:Kostner
KeC7,T:The Postman,1997,D:Kostner
KHi,title,@1990,D:Hirokazu
Khi20,T:After Life,1999,D:Hirokazu
KvR10,T:20 Bucks,1993,D:Rosenfeld
LiH10,T:Silk Stockings,1990,D:Hassani
LYa10,T:Misplaced,1990,D:Yansen
LuM10,T:White Palace,1990,D:Mandoki
LuM13,T:Born Yesterday,1993,D:Mandoki
LuM16,T:When a Man Loves a Woman,1994,D:Mandoki
LyD10,T:Dream Machine,1990,D:Dayton
LzB10,T:Force of Circumstance,1990,D:L.Baer
MiJ5,T:L.A. Story,1991,D:M.Jackson
MiJ10,T:The Bodyguard,1992,D:M.Jackson
MiJ12,T:Clean Slate,1994,D:M.Jackson
MiJ15,T:Volcano,1997,D:M.Jackson
MMr10,T:Roger and Me,1990,D:M.Moore
MPe5,T:The Debt,1990,D:Pereira
MPe10,T:La Ultima Siembra,1990,D:Pereira
MSh10,T:Luv,1990,D:Shisgal
MSm10,T:The Tall Guy,1990,D:M.Smith
MSm14,T:Radioland Murders,1994,D:M.Smith
MSm17,T:Bean,1997,D:M.Smith
MVh10,"T:Das Schrecklische M\""adchen",1990,D:M.Verhoeven
MvT10,T:The Return,1990,D:vonTrotta
MYa10,T:Fire Festival,1990,D:Yanagimachi
MYa15,T:Farewell to the Land,1991,D:Yanagimachi
MYa20,"T:Ai Ni Tsuite, Tokyo",1992,D:Yanagimachi
NGp10,T:The Pathfinder,1990,D:Gaup
NMk10,T:Queen of Diamonds,1990,D:Menkes
NRe6,T:Longtime Companion,1990,D:Rene
NRe10,T:Prelude to a Kiss,1992,D:Rene
OhG10,T:Six Degrees of Seperation,1990,D:Ohn Guare
PCo10,T:You Can't Do That! Hard Day's Night,1990,D:P.Collins
OlA10,T:Paris s'eveille,1990,D:Assayas
OlA14,T:Irma Vep,1997,D:Assayas
PnM8,T:Big,1989,D:P.Marshall
PnM10,T:Awakenings,1990,D:P.Marshall
PnM11,T:Year of the Comet,1992,D:P.Marshall
PnM12,T:A League of their Own,1992,D:P.Marshall
PnM14,T:Renaissance Man,1994,D:P.Marshall
PnM18,T:The Preacher's Wife,1996,D:P.Marshall
PhJ10,T:State of Grace,1990,D:Joanou
PhJ13,T:Final Analysis,1992,D:Joanou
PhS10,T:Mr.~Frost,1990,D:Setbon
PLe10,T:Monsieur Hire,1990,D:Leconte
PLe12,T:Le Mari de la Coiffeuse,1991,D:Leconte
PLe15,T:Yvonne's Perfume,1994,D:Leconte
PLe17,T:Ridicule,1996,D:Leconte
PRP10,T:Merret Oppenheim,1990,D:RobertsonPearce
PuA10,T:A Story of Boys and Girls,1990,D:Avati
PvL1,T:Taxi Blues,1990,D:Lungin
ReH10,T:Die Hard 2,1990,D:Harlin
ReH16,T:Cliffhanger,1993,D:Harlin
RGu10,T:Fabula de la Bella Palomera,1988,D:Guerra
RGu15,T:Er\'endira,1991,D:Guerra
RHe10,T:Trouble Behind,1990,D:R.Henson
